Minutes jouées,Fatigue (%),Heures d’entraînement,Âge,Historique de blessures musculaires,Intensité des matchs (RPE),Position,Type de terrain,Température (°C),Humidité (%),Blessure musculaire
1742,90.64,8.8,22,0,5.9,Milieu,Synthétique,15.66132144961324,44.896447671164104,0
1097,52.8,8.9,32,0,6.2,Attaquant,Synthétique,16.571039544291654,74.21894596351038,1
1642,76.76,9.3,30,0,9.6,Défenseur,Naturel,33.374196760437584,41.70108310173944,1
2091,100.0,8.1,24,0,6.8,Défenseur,Naturel,22.851070612185758,78.00241628657025,1
961,70.14,9.5,20,0,5.5,Défenseur,Naturel,13.635987984049919,86.60926673464344,0
1227,87.28,9.6,19,1,5.2,Attaquant,Naturel,28.2205721663877,56.97272042050044,1
1055,84.46,7.6,23,0,6.8,Milieu,Mauvais,30.596683145924867,66.27466960508553,1
1404,77.71,5.4,22,1,5.7,Défenseur,Naturel,25.558894125788648,82.7125370329503,1
1505,90.84,8.0,24,1,7.0,Milieu,Naturel,20.390436933764676,31.6179883303673,1
1069,78.92,9.8,18,1,9.0,Milieu,Naturel,27.760202027488702,33.68916016876681,0
1098,100.0,9.9,31,0,4.9,Milieu,Naturel,22.237948447132723,39.8908768736955,1
1528,83.25,8.3,25,0,4.6,Défenseur,Naturel,28.233110506559903,66.6810931401267,1
2206,82.04,7.4,22,1,5.6,Défenseur,Naturel,26.2756653925923,68.68124703842096,0
2716,71.64,9.3,29,1,3.8,Défenseur,Naturel,18.812189671661294,48.87335292885194,1
1265,86.56,11.3,23,1,7.3,Milieu,Mauvais,19.301056014414755,35.88124667552934,1
1677,67.4,10.9,22,1,7.0,Défenseur,Mauvais,34.97123298852419,65.43646557487618,1
1434,69.28,12.8,30,1,8.0,Attaquant,Naturel,16.459714488998703,89.61756454085315,1
2173,81.57,10.3,25,1,9.2,Défenseur,Synthétique,26.12693997837439,36.09049122516876,1
2210,96.07,10.5,30,1,4.8,Milieu,Synthétique,33.1241796296147,41.670532991617776,1
2260,85.0,10.0,26,1,9.3,Gardien,Naturel,31.281358687405742,74.99502669198237,1
2211,90.83,11.7,35,1,8.0,Milieu,Synthétique,28.912275146484163,35.10926308285248,1
1808,86.86,9.7,31,0,7.1,Milieu,Naturel,24.17319044760422,64.16565948414961,1
1835,84.1,11.5,29,1,6.6,Milieu,Naturel,25.35984167652872,89.32643082674912,1
2136,85.42,10.0,26,0,8.1,Défenseur,Naturel,21.624236093675893,81.50491954705086,1
1910,73.61,6.0,24,0,7.8,Milieu,Synthétique,17.915162048585124,66.58278156426098,1
1266,71.06,10.8,18,0,6.3,Attaquant,Naturel,24.720825413050115,74.70383007077164,0
1066,87.37,12.1,24,0,9.7,Milieu,Naturel,24.196886163119622,52.28610279051138,1
2819,85.27,7.3,21,1,7.8,Milieu,Synthétique,25.64656878748014,50.14679111981023,1
2631,100.0,10.9,27,0,5.4,Défenseur,Naturel,10.664543328319592,70.28428619578092,1
2717,100.0,11.3,29,0,7.2,Milieu,Synthétique,34.43798173263805,69.86126361379658,1
2473,91.65,8.0,23,1,7.3,Milieu,Naturel,20.020690956698004,39.62242048746013,0
2538,81.64,8.3,25,1,6.1,Défenseur,Naturel,32.86469127752087,88.39400559537069,1
2019,91.84,10.0,19,0,7.6,Attaquant,Synthétique,15.317899389247586,35.75805509959991,1
1862,82.82,8.0,24,0,3.8,Milieu,Naturel,22.61965832126251,60.7688197655947,1
2132,92.58,8.2,21,0,7.3,Milieu,Naturel,20.740683021525857,59.91449667363126,0
2045,100.0,10.5,25,0,8.6,Attaquant,Synthétique,13.472075253922878,84.20832619792051,1
1967,95.84,10.1,28,0,7.1,Attaquant,Naturel,16.42126278618294,60.9419336186067,1
1878,94.36,9.6,27,0,6.1,Milieu,Synthétique,19.63595168876923,34.038680334861354,1
2317,81.61,10.6,23,1,7.5,Gardien,Naturel,24.717233143678726,48.026915239770936,0
1700,78.73,12.8,26,0,7.4,Défenseur,Naturel,18.951605782879525,72.99199943638098,1
2056,88.51,9.3,23,0,7.2,Défenseur,Naturel,18.257660834514205,47.17823913298058,1
2869,100.0,10.0,28,0,4.0,Défenseur,Naturel,24.32379929500726,41.38440023051272,0
2416,68.04,13.2,34,1,8.4,Milieu,Naturel,13.85501487517976,30.518271121124336,1
1248,94.75,12.5,23,1,3.1,Milieu,Synthétique,19.974210123970106,62.667592781289,1
1489,93.51,13.5,29,1,7.5,Milieu,Mauvais,12.632581394357885,70.17807951561065,1
1420,97.91,8.4,21,0,5.8,Attaquant,Naturel,12.927677960628184,76.7791282336886,1
2209,92.68,9.1,25,0,5.0,Attaquant,Naturel,33.982442908544584,49.548364298867256,0
1654,80.26,9.7,28,0,6.1,Milieu,Mauvais,16.54037272939785,60.13448972601579,0
927,73.78,7.4,24,0,6.6,Milieu,Naturel,12.384339915640766,46.66436228893811,0
1739,90.42,12.9,31,0,6.4,Gardien,Synthétique,22.391518194749146,88.89660883047554,1
1712,83.98,8.2,26,0,8.7,Milieu,Synthétique,14.00287614905896,89.95099503308828,1
1169,82.02,9.2,21,0,7.8,Défenseur,Naturel,11.43350301719401,81.66654949427974,0
2168,94.55,11.0,22,0,6.4,Défenseur,Naturel,14.49607060091402,36.443679266625644,0
1470,94.64,10.2,18,1,8.4,Milieu,Synthétique,33.24956701914665,52.22667704854693,1
2668,91.58,5.1,27,1,4.2,Milieu,Naturel,32.242384771364414,69.66764400068293,0
2228,100.0,10.8,28,0,8.4,Milieu,Naturel,12.597847798659403,82.91780826326445,1
1358,75.41,9.6,25,1,8.5,Défenseur,Synthétique,18.78647521984528,56.54686368852204,1
1055,61.3,7.6,18,0,6.2,Milieu,Naturel,19.24756543691685,85.76469426391157,1
1249,80.8,7.7,29,0,10.0,Milieu,Synthétique,33.48914777416819,54.847852779579746,0
1347,93.93,11.0,19,0,7.8,Milieu,Synthétique,24.62604367927331,47.207770930245886,1
2208,92.4,10.9,24,0,8.8,Milieu,Synthétique,26.59327007273156,75.59122280315643,1
1929,75.21,11.2,23,1,9.0,Milieu,Naturel,29.358719801254097,86.05976395007355,1
1520,88.77,8.1,18,0,8.8,Milieu,Mauvais,21.82958212097285,69.36334427374555,1
837,81.68,10.7,29,0,7.1,Attaquant,Naturel,24.054195263842043,81.01463589932888,1
2684,98.15,9.9,24,0,7.5,Défenseur,Naturel,29.587629619366275,31.186590869586766,1
2770,92.27,8.2,24,0,9.0,Attaquant,Naturel,27.02104433051043,75.23958911366674,1
1521,76.66,10.9,21,0,6.2,Milieu,Naturel,13.83147759687478,72.73484353885692,0
1779,100.0,8.9,18,0,8.3,Gardien,Naturel,12.175709042654683,32.37200052280318,0
1622,78.93,10.0,27,1,7.9,Attaquant,Synthétique,26.6253705605499,64.92617911394481,1
1385,94.57,14.6,19,0,7.1,Milieu,Mauvais,19.297441100424834,73.44680314930793,0
2198,84.02,8.2,18,0,6.6,Milieu,Synthétique,15.707758238669925,77.12339322889586,1
2788,89.77,8.1,24,0,6.5,Attaquant,Synthétique,29.729920152448635,89.99743008988898,1
995,84.14,10.9,24,1,4.6,Gardien,Synthétique,17.40465208983956,52.10824459491843,1
1412,68.61,9.5,32,0,6.6,Milieu,Naturel,18.37311524926357,50.61907763900194,0
2197,100.0,10.9,24,0,7.9,Milieu,Naturel,16.37470679787634,37.256783659062215,0
1422,77.8,12.2,23,0,3.8,Défenseur,Naturel,28.6421292347822,52.505257085581974,0
1365,83.3,12.7,24,0,6.2,Gardien,Naturel,15.578488916157227,33.39559745026834,0
953,76.16,7.5,30,0,7.4,Milieu,Naturel,26.16738455673844,85.05456701779838,0
2244,83.19,8.4,24,0,7.7,Milieu,Naturel,17.624982632359732,45.06049417518042,0
1095,80.15,11.9,27,1,6.8,Défenseur,Naturel,12.40820355490034,75.08753578596105,1
2254,63.45,11.0,23,1,6.6,Gardien,Synthétique,20.250090507754162,31.14989375045906,1
1084,64.47,12.3,19,0,7.4,Attaquant,Synthétique,12.727913694293797,73.4344984964262,1
2155,87.9,14.0,35,1,9.3,Défenseur,Naturel,12.799964866791633,41.08906110693022,1
1480,70.85,11.0,26,0,7.3,Milieu,Naturel,17.899554168187187,79.25901264070521,0
1819,80.71,11.2,27,0,5.9,Milieu,Naturel,17.100101528133564,65.1617341808593,1
2182,96.79,8.8,35,0,10.0,Défenseur,Naturel,11.279292579101469,82.97219136599516,1
2737,95.08,10.1,24,0,7.2,Gardien,Synthétique,27.01800714272253,59.53882194796053,1
2258,100.0,9.0,24,1,8.1,Gardien,Naturel,26.99658553894976,30.506272789333714,1
1725,77.52,11.9,22,0,4.2,Attaquant,Naturel,33.64687817363213,39.047227934238535,0
2830,93.06,13.0,20,0,6.8,Milieu,Synthétique,26.422760023581187,84.9579327841418,1
1008,92.79,9.2,25,1,4.3,Milieu,Naturel,19.52028206511594,62.37891436050592,1
3000,79.19,8.9,22,1,10.0,Défenseur,Synthétique,12.582321727529818,61.22643819521174,1
2272,86.0,12.6,19,0,7.6,Milieu,Naturel,27.931446807896585,36.60821156444547,1
1614,91.98,11.5,30,0,5.2,Défenseur,Mauvais,20.209059669650134,59.51520665730843,1
1788,96.53,7.7,18,0,6.4,Attaquant,Synthétique,30.287277166186275,73.70369021023936,1
1176,76.46,11.4,32,0,7.4,Gardien,Naturel,12.32961336936679,85.56277599336832,1
2246,99.12,8.9,22,0,6.9,Gardien,Naturel,12.515123520688034,88.5577248583489,0
1712,89.35,11.4,30,0,6.6,Défenseur,Synthétique,21.27123736498624,52.61596613013985,1
2403,89.0,10.5,22,0,7.5,Défenseur,Naturel,20.178852156947194,40.53031384182478,0
1879,98.88,13.7,26,0,6.7,Attaquant,Naturel,18.515753005313755,62.103654657992756,1
2837,70.32,7.0,22,0,8.9,Attaquant,Naturel,28.961461347621857,52.47826158403342,1
2714,100.0,9.4,28,0,8.1,Milieu,Mauvais,23.31058235066636,68.50715976871143,1
2496,67.98,8.2,21,0,4.1,Attaquant,Mauvais,16.004437622371512,59.76378996077469,1
2941,95.74,10.2,32,0,6.2,Attaquant,Synthétique,21.62304014417559,85.74455924852936,1
1375,72.56,8.4,22,0,6.1,Gardien,Synthétique,32.14210622277736,55.37500876247671,1
2598,97.84,8.7,26,1,7.3,Attaquant,Synthétique,13.864492234421633,68.2048172847885,1
1216,94.4,7.2,22,0,6.6,Défenseur,Mauvais,15.962008597332176,31.534676435972965,1
2807,83.84,11.1,32,0,5.9,Défenseur,Naturel,11.568967914819797,50.9018087686524,0
1093,72.18,10.9,18,0,7.1,Défenseur,Synthétique,29.56317032666072,43.415066612468976,1
956,74.53,5.4,21,0,8.9,Défenseur,Mauvais,31.450575256619363,49.7656555183623,1
1305,77.72,9.3,23,1,5.6,Milieu,Naturel,13.129398259868285,40.58372974150453,1
2737,94.75,11.1,30,0,6.4,Milieu,Naturel,17.906135498711322,64.37852648926517,0
2776,100.0,10.1,22,1,7.5,Milieu,Naturel,10.981681501332679,71.79551987511732,1
1348,88.85,8.8,21,0,5.7,Milieu,Naturel,18.756574162565386,32.13421256488626,1
2020,100.0,9.0,21,1,5.3,Milieu,Mauvais,34.98898610153906,52.95214949730829,1
2226,82.36,8.2,19,1,3.7,Milieu,Mauvais,24.87836888004736,37.94351360669012,1
1350,73.33,9.1,28,0,7.1,Milieu,Naturel,18.484222147777324,52.757375957929554,0
1362,90.47,10.6,30,1,6.9,Défenseur,Mauvais,18.17629578840507,34.0776609336632,1
1550,57.09,9.8,25,0,6.9,Défenseur,Naturel,23.02798000162765,87.69523628939324,1
2511,84.94,9.7,35,0,9.7,Défenseur,Naturel,14.791264609027117,47.71915711595909,1
2647,82.31,6.9,23,0,5.0,Défenseur,Synthétique,23.946126040183323,44.279934884118674,1
1753,89.72,10.0,29,0,9.2,Attaquant,Naturel,31.732001772042402,43.4568241772468,0
817,81.08,9.1,24,0,3.1,Défenseur,Mauvais,17.30341365810304,40.08400199057035,1
2639,97.88,7.8,19,0,8.4,Défenseur,Naturel,21.98149752023368,47.63776362218883,0
2035,96.0,11.0,24,0,5.4,Attaquant,Naturel,32.854160699229,70.07655777411685,1
3000,100.0,10.3,27,1,8.7,Milieu,Synthétique,23.378566229023868,65.86599027296194,1
1361,81.64,10.1,22,1,8.9,Milieu,Naturel,28.58444101223512,65.91310564040361,1
1984,62.32,11.9,22,1,6.1,Milieu,Naturel,32.515119477960496,33.403264890864435,1
1511,92.99,9.7,25,0,7.0,Défenseur,Synthétique,32.32313788109074,57.32534345387518,1
1462,84.06,10.8,31,0,6.1,Milieu,Naturel,16.670488822925815,82.36171466307718,1
2305,85.57,11.0,21,0,7.1,Milieu,Naturel,26.921612172494925,84.28605675644934,1
3000,100.0,5.0,18,0,8.0,Défenseur,Naturel,28.60012590477858,75.75377546395315,1
1586,85.03,9.4,20,0,5.6,Attaquant,Naturel,31.3291282244497,51.26022615708959,0
1882,71.69,10.9,21,0,4.9,Gardien,Naturel,26.18852740907156,61.30858226522656,0
2667,100.0,10.7,21,0,6.8,Défenseur,Naturel,33.26399001007134,66.23757102643454,1
1526,82.55,8.3,18,1,9.2,Défenseur,Synthétique,12.685125704884117,68.23955375916859,1
1704,64.81,10.5,25,0,5.9,Défenseur,Synthétique,21.4109053731309,51.86037668247391,0
2744,95.07,10.3,27,0,7.3,Gardien,Naturel,20.96951939809342,33.13964539390137,1
2272,75.88,7.3,23,0,8.1,Attaquant,Synthétique,27.975866635662282,41.288243944347116,0
1715,86.69,15.1,28,1,9.0,Milieu,Naturel,24.82612595940184,40.478896189882605,1
1554,71.47,5.2,18,0,8.2,Gardien,Naturel,12.709043296087193,46.60710691409476,0
2240,87.23,8.1,29,0,5.8,Défenseur,Naturel,16.34042115973191,41.66028634466017,1
2498,100.0,11.7,18,0,7.6,Milieu,Naturel,33.18157386976854,77.39881178554316,0
2443,95.42,7.2,23,0,8.1,Défenseur,Naturel,27.554509866115513,44.93364574974115,1
2530,94.18,7.3,25,1,8.0,Gardien,Naturel,21.462655492861874,52.359212441572275,1
2590,96.2,11.6,24,0,6.8,Attaquant,Synthétique,13.79943610317911,64.66833755689213,1
2440,100.0,10.9,20,1,6.0,Défenseur,Naturel,28.155808305324488,73.95074451327076,1
1618,85.93,10.8,28,0,5.1,Défenseur,Naturel,11.498677955963354,48.30144427861471,0
2412,82.64,6.3,35,0,5.5,Attaquant,Naturel,34.06332433051007,81.5008661460956,1
1529,74.78,9.0,26,0,6.4,Milieu,Naturel,19.968737565156054,41.09593862138398,0
1616,99.62,9.5,28,1,7.1,Attaquant,Naturel,20.427265002914652,42.41870858576378,1
2084,100.0,9.1,30,0,6.3,Défenseur,Naturel,27.781246528789186,80.29808755064767,1
1861,91.04,14.8,19,0,6.8,Défenseur,Synthétique,30.76908235195476,57.29559488482106,1
2515,98.46,9.9,32,1,7.3,Défenseur,Naturel,21.704630049467013,88.49574810720881,1
1319,69.08,8.9,18,0,5.4,Milieu,Naturel,29.419698364355714,53.569329363939126,0
2459,86.43,10.4,32,0,7.0,Défenseur,Synthétique,32.82086870853915,82.85001669913257,1
2641,91.14,8.8,28,0,7.9,Attaquant,Naturel,15.963899957504301,50.18004506599623,0
2305,86.55,12.0,27,0,8.2,Attaquant,Mauvais,13.664219433232555,64.23989325254193,1
2136,92.17,14.8,18,0,7.1,Défenseur,Synthétique,25.287338701511594,42.566165582505846,0
1799,87.25,9.1,24,0,5.6,Milieu,Mauvais,31.32422374647989,72.25477675625369,1
2791,95.27,10.4,18,0,7.2,Attaquant,Naturel,16.785870112782852,50.03244736042146,1
1227,81.54,11.1,21,1,6.6,Milieu,Synthétique,31.255381733613735,65.10787977082228,1
1960,100.0,7.5,27,0,6.1,Milieu,Synthétique,18.088700879709382,70.12363219804064,1
1040,93.23,7.9,28,0,5.7,Milieu,Naturel,27.450546409362218,68.17429885942519,0
2557,76.82,12.8,26,1,6.2,Milieu,Naturel,14.046786864660964,49.96658575252039,1
1417,79.18,10.8,28,0,7.8,Milieu,Naturel,12.49334238091817,54.15524522068902,0
1727,86.96,6.9,27,0,7.5,Milieu,Mauvais,29.059219130380793,50.983772915736836,1
2327,87.71,9.6,24,1,5.7,Gardien,Synthétique,32.88153397854198,80.36829672424963,1
1256,88.7,9.2,18,0,9.4,Attaquant,Naturel,32.416499918298804,64.87654279861579,1
2318,100.0,10.9,25,1,7.0,Défenseur,Synthétique,26.960380040425733,45.51107053126689,1
1634,83.14,8.5,20,0,9.4,Milieu,Mauvais,22.838835682305326,31.4172990164786,1
2655,100.0,9.8,19,0,6.4,Milieu,Naturel,22.43667088358176,44.9100656046363,0
2174,73.44,8.0,22,0,6.2,Défenseur,Synthétique,17.9791823708983,85.85102714702481,1
2074,91.52,13.3,22,0,4.8,Défenseur,Naturel,28.910033310752862,56.61879468797177,1
2534,80.05,10.2,27,1,7.8,Attaquant,Naturel,32.51228583552467,38.03705085561137,1
2537,97.93,9.4,22,0,7.0,Milieu,Synthétique,18.235207235140656,79.57312006629705,1
2358,88.36,11.5,26,1,7.2,Milieu,Mauvais,13.413400480616797,34.81754570273751,1
1411,84.8,8.3,28,0,7.1,Défenseur,Synthétique,33.18296303341393,74.99265491206569,1
1859,83.55,10.1,21,0,8.4,Défenseur,Naturel,15.492654169231965,54.25215567432111,1
2628,100.0,9.8,23,1,7.2,Milieu,Synthétique,34.6720414174809,76.7424583795597,1
2437,85.43,11.9,25,1,7.5,Milieu,Synthétique,34.491484956801884,84.95965661972133,1
2391,84.75,10.5,26,1,7.1,Milieu,Naturel,15.259773292783004,62.46184271981191,1
1718,80.55,8.7,18,0,6.9,Défenseur,Mauvais,17.543156137252527,36.435282635560384,0
1720,80.84,6.8,27,0,5.0,Attaquant,Naturel,18.793677458378063,42.62056980348538,1
2200,84.73,12.8,22,1,4.9,Attaquant,Naturel,10.161439176957048,75.18368778791859,1
2387,96.35,7.1,31,0,6.0,Défenseur,Naturel,22.35792329596779,46.45666994291322,0
1383,89.43,8.1,32,0,4.6,Milieu,Naturel,33.73216333283858,30.130801591012894,1
2403,89.02,9.0,21,0,6.7,Défenseur,Naturel,27.93489714500367,70.16546456697466,0
2155,84.51,9.2,18,1,6.6,Milieu,Naturel,18.709044907822673,40.06328922142799,1
1436,81.22,10.9,27,1,9.6,Défenseur,Mauvais,34.25322566045659,59.21760121298226,1
1034,99.37,7.6,32,0,5.4,Milieu,Synthétique,33.63058474660887,44.88723898715045,1
1050,95.9,7.6,25,0,8.0,Milieu,Mauvais,29.92853585428653,56.81770875768636,1
2411,85.51,8.8,27,1,10.0,Défenseur,Naturel,30.802843987851368,53.27204409783586,1
2288,100.0,9.9,24,1,9.5,Milieu,Mauvais,12.227738537620494,34.26061682501981,1
1728,100.0,9.5,27,0,8.0,Milieu,Naturel,10.967862729435195,35.24479005719354,0
1514,88.26,10.2,28,0,7.6,Milieu,Synthétique,27.65919449438934,31.192504287772064,1
1590,80.23,10.3,19,0,7.1,Défenseur,Naturel,11.447500385041655,33.40965178207821,1
2698,96.57,9.0,23,0,5.9,Attaquant,Synthétique,12.418191983797927,86.16600370836004,0
2514,95.66,8.9,23,0,6.7,Milieu,Naturel,31.905029375036772,68.94081373741241,1
1431,94.22,10.2,25,1,4.8,Milieu,Synthétique,17.216704283736266,58.071111578535934,1
3000,100.0,10.2,22,0,7.5,Milieu,Synthétique,19.13755097656866,44.7196348617524,1
2030,98.09,9.8,21,0,7.1,Milieu,Naturel,24.66547291367829,30.791841778805168,1
1563,91.43,10.0,25,1,9.8,Défenseur,Naturel,24.13391404591764,48.5116630656274,1
1817,72.26,10.0,25,0,8.0,Milieu,Mauvais,24.978540383820118,33.063790517808634,0
2617,82.88,12.1,33,0,5.8,Milieu,Synthétique,32.001454288500895,41.7887080318378,0
2613,91.78,15.6,26,1,9.8,Milieu,Synthétique,21.66759526912131,46.13856614968125,1
2307,99.12,15.4,20,0,8.0,Milieu,Naturel,30.916092268269033,62.23851371630039,0
1468,92.62,11.9,22,0,3.9,Milieu,Naturel,34.53781941189166,39.93346244951735,1
2170,84.93,8.1,32,0,7.8,Attaquant,Naturel,14.246048448323652,54.51609584745308,1
1681,92.95,9.0,30,0,8.1,Défenseur,Naturel,12.884704818549299,60.90251726369885,1
1905,89.08,11.4,25,0,6.3,Défenseur,Naturel,30.830993611124992,87.37971943734681,0
1361,82.61,11.1,28,0,9.3,Milieu,Naturel,13.967977390195799,62.831992521504084,0
1671,85.5,11.5,21,0,3.7,Milieu,Naturel,23.236448443694385,82.01390646577775,1
1943,94.89,8.8,22,0,9.0,Attaquant,Synthétique,30.705964110498385,86.61359038166827,1
2531,100.0,9.5,20,0,9.0,Attaquant,Mauvais,27.48703998557061,68.42565462095698,1
2771,65.53,10.3,27,0,5.4,Milieu,Naturel,13.088858517987125,49.860745074285916,1
1415,87.7,9.9,23,0,4.3,Milieu,Naturel,10.260644003482073,81.7311187433455,0
1466,82.81,7.0,18,0,6.8,Milieu,Naturel,33.70438449987502,78.20713758354,1
2485,80.37,10.3,20,1,6.8,Attaquant,Mauvais,33.8185112683841,57.278928547097465,1
1347,68.49,9.4,18,0,5.4,Attaquant,Mauvais,17.743712737645012,35.71500416511739,1
1860,79.54,8.5,25,0,8.0,Défenseur,Mauvais,28.726616071423102,47.039202169452174,1
1548,82.58,13.6,20,1,8.6,Milieu,Naturel,33.628296109707705,65.61597813743404,1
3000,91.61,10.6,23,0,6.1,Gardien,Synthétique,12.205709925693107,64.57555974269519,1
2747,88.28,10.1,35,1,10.0,Défenseur,Synthétique,20.334326255606033,48.0094069954244,1
1820,83.19,11.3,34,0,9.3,Défenseur,Synthétique,17.621741680281293,64.83498317929806,1
1713,97.0,11.4,29,0,8.8,Milieu,Synthétique,27.627121169511916,35.883050450107106,1
1295,89.89,9.3,32,0,5.5,Gardien,Naturel,26.082802098300018,82.92102019146313,1
2759,85.67,9.5,25,1,8.5,Défenseur,Naturel,26.864576492443206,58.29828565829711,1
1672,100.0,11.9,23,0,5.6,Défenseur,Synthétique,25.790259225086864,70.17583326262486,1
1515,87.12,12.0,20,0,6.7,Milieu,Synthétique,13.973529001211142,76.35696701262836,1
1533,83.98,5.4,22,0,5.5,Milieu,Naturel,16.42775801040265,84.64223170579251,1
875,69.12,14.2,25,0,9.0,Défenseur,Mauvais,13.352906851817384,87.53168645624751,1
865,95.3,11.3,29,0,7.6,Milieu,Synthétique,18.092533586341197,36.091547597959114,1
1620,78.31,13.2,18,0,6.7,Milieu,Naturel,15.651350768662134,54.437731833146046,1
2261,84.92,10.6,30,1,5.0,Milieu,Naturel,14.202379518703303,56.16134528749883,1
1447,88.26,10.7,22,1,6.2,Défenseur,Synthétique,10.237417992396766,70.7158303847196,1
963,87.23,14.8,26,0,7.3,Gardien,Naturel,23.06321251706545,46.39685263789207,1
2724,93.11,8.9,20,1,7.5,Milieu,Mauvais,17.394479251206715,69.84607720024576,1
2449,95.2,9.4,25,1,5.3,Milieu,Naturel,28.898709007785598,38.24959975113741,1
2599,100.0,11.3,21,0,7.8,Défenseur,Naturel,25.257786925025435,42.73453273563234,1
2176,83.62,8.0,27,1,10.0,Milieu,Naturel,11.350890771351182,84.26917746110718,1
1308,78.08,7.8,28,0,5.4,Gardien,Mauvais,19.030960113381923,33.09321306491499,1
1895,72.48,7.8,23,0,6.0,Défenseur,Naturel,27.607179628094876,40.378834861580074,1
2085,92.98,10.6,18,0,5.5,Attaquant,Naturel,18.43013448184752,34.754965597375254,0
2271,100.0,11.4,22,0,6.2,Défenseur,Naturel,34.0307480972881,50.915092757909775,0
2753,95.31,11.7,29,0,8.3,Défenseur,Naturel,18.09012977364233,49.89618234035711,1
1558,72.76,11.8,22,1,7.3,Attaquant,Naturel,29.648228017274658,74.63547313057104,1
2298,60.97,13.4,22,1,6.9,Milieu,Naturel,10.660385638932762,31.646640784554315,1
2731,93.96,8.1,29,0,6.6,Milieu,Synthétique,21.835087375217753,55.81062309023297,1
2113,90.54,7.9,28,0,9.0,Milieu,Naturel,32.693236882072995,70.95512627581564,1
2430,99.88,8.4,27,0,6.5,Milieu,Naturel,14.374426801379858,38.1727848697636,0
2026,100.0,11.6,22,0,7.8,Milieu,Synthétique,32.82881304248849,35.820543308726094,0
3000,78.82,8.6,29,0,7.2,Attaquant,Naturel,27.501133298715352,86.1837589358098,1
1116,85.54,11.2,25,1,8.6,Milieu,Naturel,14.718043789579335,45.18707075745805,1
2827,80.23,9.6,25,0,6.7,Milieu,Naturel,15.199828078645048,41.45192348927574,0
2706,99.08,8.0,23,0,7.3,Défenseur,Synthétique,15.515674221663918,81.52093978220927,1
1464,75.17,5.9,29,0,7.8,Milieu,Naturel,16.43399835375328,69.87619383948916,0
1202,79.98,6.5,21,0,5.9,Milieu,Naturel,25.25585023258422,46.10576512819206,0
2583,93.04,7.7,29,0,4.5,Gardien,Synthétique,25.567418073989273,39.79631035794338,0
3000,100.0,8.7,26,1,7.4,Milieu,Mauvais,23.50714062001392,52.86119728099237,1
1726,68.47,9.4,23,0,6.4,Gardien,Synthétique,14.794589675311386,81.48432818942904,0
2741,100.0,10.0,26,1,6.2,Milieu,Mauvais,25.936142820544482,59.33915460028586,1
1871,86.94,12.1,26,0,7.4,Défenseur,Synthétique,15.011593899466579,79.07811536293123,1
